rs18	0.016376353222948	0.0251103595704414	-0.0166183956222972	0.0209028660086633	0.0132602771783411	0.0203503355670014
rs19	0.00456426050139574	0.0249211540045989	-0.0178091963911259	0.0205427553038287	0.0056300167864693	0.0203262037185842
rs20	0.00169794953512933	0.0251470323671196	0.0143584988663834	0.0205600626087793	0.00274535579149321	0.020448479689493
rs21	-0.0102863897546415	0.0248834448901203	-0.0663671749998114	0.0206659164809873	-0.00986496157940093	0.0202442230659676
rs22	0.0356859263403396	0.0253931682131025	0.0321544611778436	0.0205549305755121	-0.0348359927576232	0.0205432654186638
rs23	0.0315347390385472	0.0248475487822795	0.0440736932843278	0.0205828939121135	-0.0266414219151728	0.0202629053240969
rs24	-0.002939055988127	0.0252616005260895	0.0191581152672734	0.0205960928025399	-0.00894801854355162	0.0205372428789019
rs25	-0.00585947375142821	0.0254972961323096	-0.0112342618753091	0.0208180501234396	-0.0270686349852169	0.0201943589925969
rs26	0.0205570331898593	0.0245552372959528	0.0371146985978432	0.0205864107860358	0.0544489101286535	0.020259245073885
rs27	-0.00357303069510041	0.0248287069198128	0.0273227588550855	0.0206924187619626	0.00999807187474695	0.0201937864289198
rs28	0.0456327222935296	0.0251886885964127	0.00852956895570686	0.0207580510895505	0.0238624926899503	0.0202042815961083
rs29	-0.0282653730684135	0.025246727316081	-0.0273716599462509	0.0207849318380343	-0.00233636200989932	0.0205633809720715
rs30	-0.0308543196974435	0.0249819308292137	-0.00925814112072948	0.0210507359925853	0.0524158882366301	0.0202545326222904
rs31	0.0486895992136577	0.0251756371288593	0.00636336958924423	0.0204340653712392	0.0261233195083573	0.0203672113305651
rs32	0.0248170771998523	0.0246542240187289	0.03504391467537	0.020588419804757	-0.014170596561794	0.0206104507809346
rs33	-0.00987162679520374	0.0249672433789201	-0.00490458272458672	0.0205774395623503	-0.0159512915106002	0.0204014603115498
rs34	0.00580617952956259	0.0248836119234171	-0.00137618593426002	0.020791707109106	-0.00936396194061939	0.0202401935628879
rs35	-0.0177447298735562	0.0248938632849739	-0.0458218897448711	0.0205381308118622	-0.0366450242630957	0.0204002490474493
rs36	0.00689370407244055	0.0254520666345436	-0.00696920941542519	0.0206453409651255	-0.00418980089784473	0.0202504121112626
rs37	-0.0258854535055459	0.0251194276582675	-0.0155997056302758	0.0206953620491649	-0.00523913595499508	0.0201944769665488
rs38	0.0271871537265891	0.0251448116108469	-0.0124152616433618	0.0208113648483219	0.00662425295305346	0.0202093798158042
rs39	0.046687293723881	0.024556034837322	-0.0198960433499543	0.0208445233359107	-0.0234233180126116	0.0204249894138341
rs40	0.00667257931363938	0.0251332617592641	0.0167634835983644	0.0209354025964513	0.000677845290037771	0.0205391330802585
rs41	0.0278901692366722	0.0249654491551652	-0.00513589694125771	0.0207828481062453	0.00917297734867044	0.0202379331365006
rs42	-0.0135987439830676	0.0251562525409386	-0.0435552402998449	0.020959258866083	0.031579957714292	0.0204836123982465
rs43	0.00764118067713742	0.0248580735287083	-0.0421174237100772	0.0208878043330978	-0.000330797784010639	0.0203366759529122
rs44	-0.00692028597521071	0.0250372515559638	0.0206442330320847	0.0206878378995421	0.0170914035569515	0.0205328985432156
rs45	-0.00352480103706657	0.0249716312485196	0.00557406170549331	0.0204627149197005	-0.0071181658317161	0.0202664914505543
rs46	-0.0292565213594974	0.0248343687149821	0.0121596801410389	0.0207851992373443	-0.00856289314953124	0.020356319003546
rs47	-0.0254253481715528	0.0247489164290635	-0.00762395042299692	0.0208254679178643	0.00392255935377702	0.0203715477560571
rs48	-0.0134028194109504	0.0250110517558889	-0.0170508010732409	0.0206239781663923	0.0478848788879324	0.0205433325215209
rs49	-0.0133255342046534	0.0253856789858421	0.00219952715867576	0.0208041217280769	0.0136260713089261	0.0199460657274267
rs50	0.0202024788414686	0.0245646115753557	-0.00503786660457867	0.0207886951752663	0.0148187320886514	0.0202386143873239
